reached_destination_time,sim_corridor_travel_min,sim_corridor_travel_s,sim_trip_completed,departed_stop_time,arrived_at_stop_time,total_elapsed_min,obs_id,session,trip_direction,origin_terminal,destination_terminal,coordinates,origin_coordinates,destination_coordinates,scenario_id,scenario_group,policy,signal_pattern,encounter_pattern,encounter_1_green,encounter_2_green,bus_company,route,traffic_condition,crowding_level,relocate_mask,informal_mask,formal_mask,encounter_mask,service_mode,adhoc_informal_count,sim_minus_session_reference_min,session_onboard_reference_min_jan18,session_onboard_reference_note,corridor_length_m,sim_avg_speed_kmh,sim_implied_speed_kmh,sim_delay_s,field_speed_cap_kmh,traffic_mode,mixed_traffic,boarding,alighting,dwell_at_stop_s,calibration_profile,session_speed_band_kmh_jan18
06:11:43,9.19,551.5,True,06:02:32,06:02:00,9.72,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000,informal_all,informal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.25,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:13:20,10.8,648.3,True,06:02:32,06:02:00,11.33,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000,informal_all,informal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.07,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:20,8.8,528.3,True,06:02:32,06:02:00,9.33,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000,informal_all,informal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,22.18,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:12:57,10.42,625.1,True,06:02:32,06:02:00,10.95,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000,informal_all,informal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.75,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:25,8.9,533.9,True,06:02:32,06:02:00,9.42,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000_d55,informal_all,informal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.95,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:13:02,10.51,630.7,True,06:02:32,06:02:00,11.03,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000_d55,informal_all,informal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.58,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:02,8.51,510.7,True,06:02:32,06:02:00,9.03,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000_d55,informal_all,informal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,22.94,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:12:39,10.12,607.5,True,06:02:32,06:02:00,10.65,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_000_d55,informal_all,informal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,000,000,000000,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,19.29,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:43,9.19,551.5,True,06:02:32,06:02:00,9.72,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100,informal_all,informal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.25,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:13:20,10.8,648.3,True,06:02:32,06:02:00,11.33,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100,informal_all,informal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.07,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:20,8.8,528.3,True,06:02:32,06:02:00,9.33,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100,informal_all,informal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,22.18,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:12:57,10.42,625.1,True,06:02:32,06:02:00,10.95,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100,informal_all,informal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.75,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:25,8.9,533.9,True,06:02:32,06:02:00,9.42,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100_d55,informal_all,informal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.95,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:13:02,10.51,630.7,True,06:02:32,06:02:00,11.03,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100_d55,informal_all,informal_only,G-R,G-R,True,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,18.58,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:02,8.51,510.7,True,06:02:32,06:02:00,9.03,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100_d55,informal_all,informal_only,R-G,R-G,False,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,22.94,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:12:39,10.12,607.5,True,06:02:32,06:02:00,10.65,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_100_d55,informal_all,informal_only,R-R,R-R,False,False,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,100,000,000100,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,19.29,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
06:11:43,9.19,551.5,True,06:02:32,06:02:00,9.72,1,Morning Session,wm_to_rb,waltermart,robinsons,"14.324939, 120.940955","14.324939, 120.940955","14.300037, 120.954412",X_000_010,informal_all,informal_only,G-G,G-G,True,True,San Agustin,Alfonso - Tagaytay,Light,Medium,00000,010,000,000010,full,0,,,June 2026 San Agustin on-board session mean travel time to destination; per-bus traffic tier adjusts target,3255.0,45.44,21.25,,45.44,mixed,True,7.0,2.0,32.0,june2026,29.18-45.44
