obs_id,session,trip_direction,bus_company,scenario_id,policy,signal_pattern,traffic_condition,crowding_level,stop_sequence,stop_key,stop_label,coordinates,stop_kind,arrived_at_stop_time,dwell_at_stop_s,departed_stop_time,leg_travel_before_stop_s,stop_timeline_source
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,3,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:17:18,83.2,06:18:41,75.6,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:19:28,34.6,06:20:02,47.2,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-R,Light,Low,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:12:00,17.0,06:12:16,0.0,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-R,Light,Low,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:15:17,18.7,06:15:35,181.8,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-R,Light,Low,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:15:44,18.7,06:16:02,9.4,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-R,Light,Low,3,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:17:17,60.0,06:18:17,75.6,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-R,Light,Low,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:19:04,34.6,06:19:38,47.2,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-G,Light,Low,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:12:00,17.0,06:12:17,0.0,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-G,Light,Low,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:15:18,18.7,06:15:36,181.8,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-G,Light,Low,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:15:45,18.7,06:16:03,9.4,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-G,Light,Low,3,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:17:18,83.2,06:18:41,75.6,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-G,Light,Low,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:19:28,34.6,06:20:02,47.2,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-R,Light,Low,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:12:00,17.0,06:12:16,0.0,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-R,Light,Low,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:15:17,18.7,06:15:35,181.8,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-R,Light,Low,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:15:44,18.7,06:16:02,9.4,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-R,Light,Low,3,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:17:17,60.0,06:18:17,75.6,schedule_aligned_to_uxsim_e2e
4,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,R-R,Light,Low,4,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:19:04,34.6,06:19:38,47.2,schedule_aligned_to_uxsim_e2e
5,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,0,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:41:00,24.0,06:41:24,0.0,schedule_aligned_to_uxsim_e2e
5,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,1,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:44:25,18.7,06:44:43,181.8,schedule_aligned_to_uxsim_e2e
5,Morning Session,rb_to_wm,San Agustin Transport Service Corp.,C_formal_only,formal_only,G-G,Light,Low,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:44:52,18.7,06:45:10,9.4,schedule_aligned_to_uxsim_e2e
