obs_id,session,trip_direction,bus_company,scenario_id,policy,signal_pattern,traffic_condition,crowding_level,stop_sequence,stop_key,stop_label,coordinates,stop_kind,arrived_at_stop_time,dwell_at_stop_s,departed_stop_time,leg_travel_before_stop_s,stop_timeline_source
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-G,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:41,8.0,06:05:49,65.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-G,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:57,8.0,06:06:05,8.1,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-G,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:41,8.0,06:08:49,156.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-G,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:09:00,83.2,06:10:23,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-G,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:10:53,21.5,06:11:14,30.5,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,32.0,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,83.2,06:04:35,41.6,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:40,8.0,06:05:47,65.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:55,8.0,06:06:02,8.1,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:38,8.0,06:08:45,156.8,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:56,180.0,06:11:56,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,G-R,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:12:26,21.5,06:12:47,30.5,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,32.0,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,60.0,06:04:12,41.6,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:17,8.0,06:05:24,65.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:32,8.0,06:05:39,8.1,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:15,8.0,06:08:22,156.8,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:33,83.2,06:09:56,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-G,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:10:26,21.5,06:10:47,30.5,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,32.0,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,60.0,06:04:12,41.6,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:17,8.0,06:05:24,65.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:32,8.0,06:05:39,8.1,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:15,8.0,06:08:22,156.8,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:33,180.0,06:11:33,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10110_d55,formal_reloc_opt,R-R,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:12:03,21.5,06:12:24,30.5,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,32.0,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,83.2,06:04:35,41.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:40,8.0,06:05:47,65.3,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:55,8.0,06:06:02,8.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:39,8.0,06:08:46,157.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:57,83.2,06:10:20,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-G,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:10:49,21.5,06:11:10,29.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,31.9,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,83.2,06:04:35,41.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:40,8.0,06:05:47,65.3,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:55,8.0,06:06:02,8.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:39,8.0,06:08:46,157.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:57,180.0,06:11:57,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,G-R,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:12:26,21.5,06:12:47,29.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,31.9,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,60.0,06:04:12,41.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:17,8.0,06:05:24,65.3,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:32,8.0,06:05:39,8.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:16,8.0,06:08:23,157.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:34,83.2,06:09:57,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-G,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:10:26,21.5,06:10:47,29.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,31.9,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,60.0,06:04:12,41.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,2,vista_mall,Vista Mall Dasmariñas (formal),"14.316870, 120.944150",formal,06:05:17,8.0,06:05:24,65.3,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,3,villa_verde,Villa Verde (formal),"14.314900, 120.945000",formal,06:05:32,8.0,06:05:39,8.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,4,rkp_trading,RKP Trading Corporation (formal),"14.303230, 120.954053",formal,06:08:16,8.0,06:08:23,157.2,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,5,pala_pala,Pala-Pala Intersection Signal,"14.302125, 120.954055",signal,06:08:34,180.0,06:11:34,11.9,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_10111_d55,formal_reloc_opt,R-R,Light,Medium,6,robinsons,Robinson Place Dasmariñas (formal bus stop),"14.300037, 120.954412",terminal_formal,06:12:03,21.5,06:12:24,29.7,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_11000_d55,formal_reloc_opt,G-G,Light,Medium,0,waltermart,Waltermart Dasmariñas (formal bus stop),"14.324939, 120.940955",terminal_formal,06:02:00,32.0,06:02:31,0.0,schedule_aligned_to_uxsim_e2e
1,Morning Session,wm_to_rb,San Agustin,R_11000_d55,formal_reloc_opt,G-G,Light,Medium,1,waltermart_int,Waltermart Dasmariñas Intersection Signal,"14.322364, 120.941649",signal,06:03:12,83.2,06:04:35,41.7,schedule_aligned_to_uxsim_e2e
